Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 04/23  19:00:00,100.006316389,7.59991134808,20.6321507996,0.0,36.8143715336,33.066984531,5.78066909608,0.0,0.0,5.78066909608
 04/23  20:00:00,110.242526347,7.66404407852,19.792718106,0.0,36.43363367,38.8072253906,11.557036602,0.0139350893581,0.0,11.5431015126
 04/23  21:00:00,106.879074594,7.59482476351,18.8552023505,0.0,36.0963922311,36.7877557581,5.7816133778,0.0,0.0,5.7816133778
 04/23  22:00:00,81.8761009927,7.17245932075,15.594734489,0.0,30.9507766546,20.6087787026,11.5842682518,0.0,0.0,11.5842682518
 04/23  23:00:00,55.3459239073,6.71751501393,11.9539311508,0.0,17.4250845679,11.7056064465,5.77654044118,0.0,0.0,5.77654044118
 04/23  24:00:00,47.0757638193,6.51462491295,9.99510493774,0.0,12.925468867,10.100111941,5.9700539794,0.20886491562,0.0,5.76118906378
 04/24  01:00:00,42.1393668855,6.31791456491,8.13544499276,0.0,10.0992000411,10.047477231,1.45149552704,1.43149552704,0.0,0.02
 04/24  02:00:00,38.7429068753,6.16742574385,6.749026315,0.0,8.25718729233,10.0299323277,8.67299499201,2.91689195251,0.0,5.7561030395
 04/24  03:00:00,37.7706927098,6.07272336521,5.87151844113,0.0,8.25718729233,10.0299323277,4.21976938812,4.19976938812,0.0,0.02
 04/24  04:00:00,38.3134969539,5.9744140441,4.90602502612,0.0,8.25718729233,11.6354268332,12.199615317,6.43842814956,0.0,5.76118716744
 04/24  05:00:00,46.0840227677,5.9839909067,5.0873135977,0.0,12.1011305571,15.3678112995,11.1570408857,5.38167958281,0.0,5.77536130293
 04/24  06:00:00,77.8269838366,6.46950210078,8.70049062145,0.0,19.7275818095,37.2640762949,16.4302197153,4.84613602426,0.0,11.5840836911
 04/24  07:00:00,94.357919927,6.85014067493,11.8986720408,0.0,24.3117294858,51.2795993405,20.6111928997,3.1844130356,0.0,17.4267798641
 04/24  08:00:00,82.2066494739,6.43270949413,11.4398839189,0.0,23.6694662846,40.6342015617,23.4615989867,0.0,0.0,23.4615989867
 04/24  09:00:00,79.5625938479,6.42803270535,13.8078247925,0.0,23.6694662846,35.6302164847,41.4200981063,0.0,18.025,23.3950981063
 04/24  10:00:00,60.6831687374,6.22246064063,12.7306533136,0.0,18.7433767983,22.9618409725,41.3802037947,0.0,18.025,23.3552037947
 04/24  11:00:00,61.8223894325,6.30729710927,13.7872621269,0.0,18.7433767983,22.9618409725,35.5150378518,0.0,18.025,17.4900378518
 04/24  12:00:00,64.0575795308,6.45479583821,15.8315053485,0.0,18.5889407304,23.1597249699,35.5107872034,0.0,18.025,17.4857872034
 04/24  13:00:00,66.5472159902,6.61768952352,17.9117455286,0.0,18.7433767983,23.2517909448,35.5083022021,0.0,18.025,17.4833022021
