Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/02  01:00:00,142.33104735,30.955271254,29.5284063595,0.0,25.5240853573,30.610668775,165.447669236,38.933846968,3.33212,123.181702268
 01/02  02:00:00,140.473256277,30.955271254,35.0635785574,0.0,19.418418834,29.3649097162,129.582573192,32.1298675624,3.33212,94.12058563
 01/02  03:00:00,134.078570344,30.955271254,36.6232273381,0.0,12.7620426787,28.1191506574,125.450581112,28.0035947539,3.33212,94.1148663583
 01/02  04:00:00,134.303207181,30.955271254,36.8801733437,0.0,12.7620426787,28.1191506574,123.166501193,25.7257745821,3.33212,94.1086066112
 01/02  05:00:00,143.245234197,30.955271254,39.2453463176,0.0,12.7620426787,28.1191506574,151.070451624,24.5549133575,3.33212,123.183418266
 01/02  06:00:00,180.19925527,30.955271254,48.5565275893,0.0,25.5240853573,30.610668775,247.473897095,23.6746475963,8.3303,215.468949499
 01/02  07:00:00,332.181134474,33.7701494101,97.3574005552,0.0,51.0481707146,78.1489452969,409.873264535,23.0327388673,16.6606,370.179925668
 01/02  08:00:00,362.386205639,35.7807766643,77.3643177556,0.0,64.3609230253,109.708623606,675.815709467,157.670672794,24.9909,493.154136672
 01/02  09:00:00,330.236404139,35.7807766643,96.107867619,0.0,51.0481707146,80.7689615957,591.223399644,178.130737497,33.3212,379.771462146
 01/02  10:00:00,315.195241429,36.2575749186,108.418411348,0.0,51.0481707146,71.0224615957,509.106592289,155.156195511,66.8089,287.141496778
 01/02  11:00:00,261.685115017,36.4470277362,104.289787498,0.0,32.1804615127,65.7244621605,391.756075908,82.3880327013,83.4695,225.898543207
 01/02  12:00:00,272.609551417,36.5004539136,114.703478209,0.0,32.1804615127,65.7244621605,302.944779444,49.2901376182,83.4695,170.185141826
 01/02  13:00:00,282.11633973,36.5411718604,124.776500765,0.0,32.1804615127,65.7244621605,289.226406317,35.8247019014,83.4695,169.932204415
 01/02  14:00:00,281.470808983,36.57668072,133.7085006,0.0,32.1804615127,55.9779621605,258.820543546,19.7302240958,75.1392,163.95111945
 01/02  15:00:00,290.509273102,36.6084455636,142.62146389,0.0,32.1804615127,55.9779621605,246.217958863,11.0128193325,66.8089,168.39623953
 01/02  16:00:00,290.504447103,36.6359764731,142.51910906,0.0,32.1804615127,55.9779621605,244.897967898,7.0957287639,75.1392,162.663039134
 01/02  17:00:00,318.226310367,36.3341961713,141.339692112,0.0,32.1804615127,60.9114621605,230.262535891,8.46294718079,91.7998,129.999788711
 01/02  18:00:00,336.330272392,35.7807766643,114.064064192,0.0,32.1804615127,77.5397301883,262.447349001,24.337073881,49.9818,188.12847512
 01/02  19:00:00,388.838767525,35.7984542198,107.121787388,0.0,77.122965704,86.2600435998,449.246763399,58.9062718816,49.9818,340.358691518
 01/02  20:00:00,396.570134247,35.7807766643,107.351847236,0.0,102.647051061,80.1663183927,373.377021299,85.7839803606,33.3212,254.271840938
 01/02  21:00:00,419.03684893,35.7807766643,104.219097944,0.0,115.40909374,92.7192997104,475.747848467,187.202464757,33.3212,255.22418371
 01/02  22:00:00,410.157323474,35.7807766643,118.82023165,0.0,102.647051061,94.1340635361,558.925080755,163.160544836,24.9909,370.773635919
 01/02  23:00:00,329.214577795,35.7807766643,104.368607149,0.0,77.122965704,65.871452062,459.432505879,162.629538681,16.6606,280.142367197
 01/02  24:00:00,235.93554703,35.7807766643,78.9793943136,0.0,38.286128036,48.4199368926,336.010203482,173.411907441,8.3303,154.267996041
 01/03  01:00:00,128.930713498,30.955271254,16.2932642529,0.0,25.5240853573,30.610668775,171.295675556,44.7505395572,3.33212,123.213015999
 01/03  02:00:00,136.243717673,30.955271254,30.897115612,0.0,19.418418834,29.3649097162,132.331579629,34.8554363613,3.33212,94.1440232673
 01/03  03:00:00,143.567958889,30.955271254,46.0489046179,0.0,12.7620426787,28.1191506574,126.05817588,28.5862136656,3.33212,94.1398422146
 01/03  04:00:00,140.832971389,30.955271254,43.3442240815,0.0,12.7620426787,28.1191506574,122.254459776,24.7871372006,3.33212,94.1352025758
 01/03  05:00:00,148.625425268,30.955271254,43.9381147769,0.0,12.7620426787,28.1191506574,150.779392586,22.6382638434,3.33212,124.809008743
 01/03  06:00:00,184.046542953,30.955271254,51.7210515028,0.0,25.5240853573,30.610668775,246.500344348,21.4602904307,8.3303,216.709753917
 01/03  07:00:00,336.396059812,33.9712121355,100.313610112,0.0,51.0481707146,78.1489452969,411.369106819,21.0670076372,16.6606,373.641499182
